% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.076315425e+06 +1.076315425e+06 +1.076351325e+06 +1.076351325e+06 -2.6284e+00 -2.5340e+00 +1.7019e-01 -3.2027e+00 -4.7460e+00 -4.1024e+00 +4.2057e+00 -1.0873e+00 -2.7848e+00 -4.6628e+00
2 +4.845114079e+05 +4.845114079e+05 +4.845473079e+05 +4.845473079e+05 -1.3403e+00 +4.7939e+00 +3.1129e+00 +4.9420e+00 +1.3710e+00 +4.2638e+00 -3.2231e+00 +1.1458e+00 +3.0948e+00 +5.0691e-01
4 +1.147700375e+05 +1.147700375e+05 +1.148059375e+05 +1.148059375e+05 -4.6941e+00 +4.0125e+00 +1.8448e+00 -4.8393e+00 +1.1904e+00 -1.5811e+00 -3.7190e+00 -2.6240e+00 -2.5523e+00 +2.7099e+00
40 +9.699502615e+04 +9.699502615e+04 +9.703092615e+04 +9.703092615e+04 +4.2216e+00 +2.7209e+00 +3.8070e+00 +2.4104e-01 -3.2665e+00 -6.7138e-01 +4.0425e-01 -1.6596e-01 -5.0707e-01 +3.4154e+00
76 +1.547061115e+04 +1.547061115e+04 +1.550651115e+04 +1.550651115e+04 -1.1609e+00 +3.8828e+00 +4.6759e+00 +1.4575e+00 +4.3477e+00 -4.6467e+00 -1.4276e+00 +1.4940e+00 -6.4866e-01 +2.2220e+00
114 +9.591901777e+03 +9.591901777e+03 +9.627801777e+03 +9.627801777e+03 +4.5421e+00 +3.5100e+00 +2.2628e+00 -3.2138e+00 +2.0289e-01 -3.2473e+00 -2.3180e+00 -3.3286e+00 -2.1935e-02 +2.3188e+00
152 +3.744339306e+03 +3.744339306e+03 +3.780239306e+03 +3.780239306e+03 +1.5145e+00 +2.8358e+00 +4.6321e+00 +4.2833e+00 +7.8993e-01 -1.2157e+00 -4.2450e+00 +6.1851e-01 -2.3301e+00 +3.3412e-01
478 +1.976910462e+03 +1.976910462e+03 +2.012810462e+03 +2.012810462e+03 +2.5482e+00 +3.4613e+00 +4.6514e+00 -9.7971e-02 -5.4629e-01 -8.7184e-01 -6.0825e-01 -4.2355e+00 -4.8663e+00 +4.9460e+00
825 +1.253139425e+03 +1.253139425e+03 +1.289039425e+03 +1.289039425e+03 +7.4236e-01 +2.8358e+00 +4.6321e+00 +3.3759e+00 +7.8993e-01 -1.2157e+00 -3.8166e+00 +6.1851e-01 -2.3301e+00 +3.3412e-01
852 +1.660228397e+02 +1.660228397e+02 +2.019228397e+02 +2.019228397e+02 +2.6795e+00 +4.4406e+00 +2.4276e+00 -2.1779e+00 -4.0785e+00 -3.9940e+00 -2.3453e+00 -3.4287e+00 -2.4108e+00 +2.7144e+00
