% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.276733987e+05 +6.276733987e+05 +6.277092987e+05 +6.277092987e+05 -2.6285e+00 -1.4937e+00 -3.2792e+00 +2.1087e+00 -2.0465e+00 -3.3739e-01 -4.7869e+00 -3.4944e+00 +1.5803e+00 -1.0100e+00
2 +1.642518937e+05 +1.642518937e+05 +1.642877937e+05 +1.642877937e+05 +4.4890e+00 +9.6304e-01 +4.1629e+00 +3.8317e+00 +4.3469e+00 -2.9305e+00 +3.5905e+00 -1.6915e+00 -1.8774e-01 -2.5597e+00
6 +1.216238345e+05 +1.216238345e+05 +1.216597345e+05 +1.216597345e+05 +3.0171e+00 +2.3748e+00 +3.9990e-01 +6.2025e-04 -1.7080e+00 -1.5374e+00 -1.4839e-01 -4.0944e+00 -1.1372e+00 -2.3346e+00
16 +7.572822111e+04 +7.572822111e+04 +7.576412111e+04 +7.576412111e+04 +3.1610e+00 +4.8273e+00 +4.1957e+00 -4.9334e+00 -3.3686e+00 -1.7931e+00 -1.6022e+00 -4.5986e+00 -2.8656e+00 -4.1727e+00
83 +6.229256106e+04 +6.229256106e+04 +6.232846106e+04 +6.232846106e+04 -1.5782e+00 -2.9029e-01 +4.2689e+00 -1.2017e+00 +1.1353e-01 -3.8214e-01 -3.1046e+00 -3.7227e+00 -1.1231e+00 +2.4446e+00
120 +2.465471815e+04 +2.465471815e+04 +2.469061815e+04 +2.469061815e+04 +1.5110e+00 +2.8543e+00 +1.4205e+00 -2.6810e+00 -3.9139e+00 -3.0094e+00 -1.1386e+00 -7.4097e-01 -2.5943e+00 +2.1865e+00
819 +2.135621357e+03 +2.135621357e+03 +2.171521357e+03 +2.171521357e+03 +1.2531e+00 +4.9560e+00 +4.2923e+00 -1.2523e+00 -2.5702e+00 -3.0556e+00 -6.1844e-01 -1.3403e-01 +2.4702e-01 +6.2860e-01
963 +2.519755366e+02 +2.519755366e+02 +2.878755366e+02 +2.878755366e+02 +1.2095e+00 +1.9691e+00 +4.6980e+00 -4.1552e+00 -4.4042e+00 +1.9017e+00 -1.5288e+00 +5.2555e-01 -2.6694e+00 +3.9936e+00
1148 +1.159297788e+02 +1.159297788e+02 +1.518297788e+02 +1.518297788e+02 +3.7275e+00 +3.7605e+00 +4.3758e+00 +1.4360e-01 -3.4851e+00 -3.0520e+00 -2.8044e+00 -1.4703e+00 -3.5565e+00 +1.6031e+00
1600 +6.253393161e+01 +6.253393161e+01 +9.843393161e+01 +9.843393161e+01 +7.0782e-01 +4.9459e+00 +3.9227e+00 +8.9169e-01 -2.4524e+00 -1.9176e+00 -2.8911e+00 -1.6072e+00 -3.3170e+00 -7.3722e-01
