0, 552524, 7.15029e+06, 3.66474e+07, 5.28714e+06, 0
1, 250998, 4.86844e+06, 3.88031e+07, 4.40845e+06, 0
2, 162676, 3.41399e+06, 3.21061e+07, 3.42133e+06, 0
3, 158140, 2.61644e+06, 2.14716e+07, 3.03285e+06, 0
4, 119344, 2.54214e+06, 2.42417e+07, 3.66669e+06, 0
5, 70121.4, 687483, 1.05709e+07, 1.1114e+06, 0
6, 52146.9, 544959, 6.07552e+06, 736467, 0
7, 44975.8, 492960, 1.0061e+07, 844560, 0
8, 37469.7, 360760, 9.34677e+06, 635993, 0
9, 31589.8, 381751, 6.76486e+06, 736764, 0
10, 27860.6, 375989, 5.95394e+06, 753675, 0
11, 24056.4, 96296.8, 2.92463e+06, 250275, 0
12, 23696.8, 94313.8, 4.23832e+06, 275852, 0
13, 22048.3, 78960.9, 6.81913e+06, 314868, 0
14, 20322, 58366.9, 2.18047e+06, 132368, 0
15, 19924.5, 84823.5, 2.30663e+06, 202284, 0
16, 19504.3, 54855.7, 3.67602e+06, 170482, 0
17, 18967.4, 55898.1, 2.08236e+06, 139170, 0
18, 18787, 58277.9, 2.09031e+06, 177606, 0
19, 17807.8, 59623.8, 2.14305e+06, 177209, 0
20, 17635.5, 52691, 2.88928e+06, 164065, 0
21, 17190.1, 88683.5, 7.41464e+06, 399984, 0
22, 16514.4, 48210.7, 1.33635e+06, 118207, 0
23, 16355.7, 39485.2, 919960, 80678.4, 0
24, 15885.5, 85240.4, 5.28948e+06, 332898, 0
25, 14813.8, 68457.2, 3.91369e+06, 253165, 0
26, 14749, 62451.6, 2.08611e+06, 191403, 0
27, 14242.8, 59146.5, 2.94428e+06, 228753, 0
28, 13972.9, 42436.9, 1.04128e+06, 110446, 0
29, 13774.9, 28775, 621064, 62061.9, 0
30, 13548.6, 39755.9, 1.73584e+06, 122481, 0
31, 13364.7, 46477.6, 2.23244e+06, 157411, 0
32, 13166.8, 39175.5, 1.59967e+06, 122015, 0
33, 12881.6, 37387.6, 1.31102e+06, 95565.8, 0
34, 12815.7, 55495.8, 2.64221e+06, 197148, 0
35, 12634.4, 45990.6, 1.87843e+06, 138874, 0
36, 12406.2, 45317.8, 1.60423e+06, 126042, 0
37, 12326.5, 33916.1, 1.25531e+06, 97044.9, 0
38, 11936.5, 51296, 4.26644e+06, 229850, 0
39, 11808.9, 47735, 3.87696e+06, 191074, 0
40, 11573.3, 40184.9, 2.34323e+06, 145201, 0
41, 11402.5, 40549.1, 1.95343e+06, 125659, 0
42, 11167.7, 42865.9, 1.87521e+06, 138291, 0
43, 10623.9, 44197.9, 2.01957e+06, 138554, 0
44, 10623.9, 35183.3, 1.31e+06, 101231, 0
