% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.180752624e+05 +1.180752624e+05 +1.175287624e+05 +1.175287624e+05 -2.4299e+00 +6.6029e-01 -4.3027e+00 -6.6458e-01 +2.4830e+00 +1.0562e-01 -2.1711e+00 -3.4157e+00 +2.4095e+00 -6.7633e-01
2 +1.442360548e+04 +1.442360548e+04 +1.387710548e+04 +1.387710548e+04 -3.8671e+00 -2.0911e+00 +2.3468e+00 +2.3732e+00 -1.0388e-01 -2.9051e+00 -1.6405e+00 -1.9752e-01 +8.7376e-01 +3.0611e+00
41 +1.487501959e+03 +1.487501959e+03 +9.410019588e+02 +9.410019588e+02 +1.4287e+00 +1.2972e+00 +1.1272e+00 -4.6610e-01 -1.3088e+00 -3.5642e+00 -1.5528e+00 +1.2736e+00 -6.8745e-01 +1.5439e+00
1382 +2.712606760e+02 +2.712606760e+02 -2.752393240e+02 -2.752393240e+02 -2.8897e+00 -8.3549e-01 +1.0422e+00 -2.3486e-01 +4.2828e-01 -1.9055e+00 +2.7614e-01 +1.1931e+00 -5.5463e-01 +2.1324e+00
1601 +9.091891351e+01 +9.091891351e+01 -4.555810865e+02 -4.555810865e+02 -2.9654e+00 +2.0568e+00 -1.4761e+00 -1.6395e+00 +8.6476e-02 -7.6478e-01 -2.5011e+00 +1.7557e+00 -1.4520e+00 +1.2892e+00
1679 +2.909148305e+01 +2.909148305e+01 -5.174085170e+02 -5.174085170e+02 +1.4287e+00 +1.2972e+00 +2.6062e+00 -4.6610e-01 +6.8602e-01 -2.3756e-02 -1.5528e+00 +1.2736e+00 -5.6681e-01 +2.1829e+00
2249 +3.829309042e+00 +3.829309042e+00 -5.426706910e+02 -5.426706910e+02 +1.5459e+00 +3.3810e+00 -1.3227e+00 -7.7091e-01 +1.0354e+00 -2.3172e+00 -1.3265e+00 +2.2691e+00 -1.0967e+00 +1.5314e+00
3609 +2.483819163e+00 +2.483819163e+00 -5.440161808e+02 -5.440161808e+02 +1.4287e+00 +2.8279e+00 +1.2001e+00 -3.8553e-01 +2.6149e+00 -2.0396e+00 -2.1057e+00 +1.1349e+00 -7.6231e-01 +1.3387e+00
6544 +1.571158787e+00 +1.571158787e+00 -5.449288412e+02 -5.449288412e+02 +1.4287e+00 +2.8279e+00 +1.2001e+00 -3.8553e-01 +2.6149e+00 -2.0396e+00 -2.1057e+00 +2.1318e+00 -7.6517e-01 +1.3426e+00
9689 +9.501659271e-01 +9.501659271e-01 -5.455498341e+02 -5.455498341e+02 +1.4377e+00 +2.9331e+00 +1.0393e+00 -1.7286e-02 +2.6149e+00 -2.0138e+00 -2.1056e+00 +2.1289e+00 -7.7124e-01 +1.2883e+00
13325 +6.160163450e-01 +6.160163450e-01 -5.458839837e+02 -5.458839837e+02 +1.4602e+00 +2.9835e+00 +1.8611e+00 +2.6449e-01 +2.6149e+00 -1.9992e+00 -2.1111e+00 +2.1049e+00 -7.9999e-01 +1.2902e+00
29147 +3.741739545e-01 +3.741739545e-01 -5.461258260e+02 -5.461258260e+02 +1.5035e+00 +3.0099e+00 +1.8793e+00 +3.0190e-01 +2.7056e+00 -1.9554e+00 -2.1417e+00 +2.0745e+00 -8.0620e-01 +2.4377e+00
