% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.506628073e+01 +3.506628073e+01 -6.748371927e+01 -6.748371927e+01 +2.8064e+00 -2.8357e-01 -1.4308e+00 +3.6620e+00 -1.6978e+00 -1.8731e+00 +1.7311e+00 +2.9597e+00 +3.6908e+00 +4.2320e+00
6 +1.967511498e+01 +1.967511498e+01 -8.287488502e+01 -8.287488502e+01 -1.9974e+00 +2.1676e+00 +1.5493e+00 +3.4426e-01 -4.1858e+00 -8.0520e-01 +2.3304e+00 +1.0405e+00 +2.2009e+00 +1.5262e+00
46 +1.565070010e+01 +1.565070010e+01 -8.689929990e+01 -8.689929990e+01 -6.8256e-01 -2.6675e+00 -2.9732e+00 +9.6495e-02 +3.3680e-01 -3.8353e+00 +1.9923e+00 -4.2973e+00 -4.5975e-01 +2.2467e+00
82 +9.981568870e+00 +9.981568870e+00 -9.256843113e+01 -9.256843113e+01 -1.1924e+00 -4.2164e-01 +1.6306e+00 -4.0500e+00 -7.7951e-01 +1.5912e+00 -2.0380e+00 +1.2541e+00 +2.0341e+00 -1.1466e+00
2400 +5.535837002e+00 +5.535837002e+00 -9.701416300e+01 -9.701416300e+01 +1.0103e+00 -2.2818e+00 +1.1372e+00 +4.5188e-01 +1.6223e-01 +1.2829e+00 +4.8850e-01 -1.2995e-01 -5.4214e-02 +9.7539e-01
4112 +2.832732374e+00 +2.832732374e+00 -9.971726763e+01 -9.971726763e+01 -1.0900e+00 -4.1230e-01 -1.9399e-01 +5.1364e-02 +5.9475e-01 -1.6205e+00 +5.4364e-01 -2.1312e-01 -5.4010e-01 +2.3052e+00
16666 +2.326654835e+00 +2.326654835e+00 -1.002233452e+02 -1.002233452e+02 +1.3831e-01 -1.7320e+00 -1.3254e-01 -9.2257e-03 -7.2214e-01 -7.2975e-01 +1.2155e+00 +1.8339e-01 -5.4834e-01 +1.4150e+00
38167 +1.562979019e+00 +1.562979019e+00 -1.009870210e+02 -1.009870210e+02 +1.4276e-01 -1.7320e+00 -1.3254e-01 -9.2257e-03 -7.2214e-01 -7.2975e-01 +1.2155e+00 +1.8339e-01 -5.4834e-01 +1.4150e+00
50698 +9.928229409e-01 +9.928229409e-01 -1.015571771e+02 -1.015571771e+02 +1.4463e-01 -1.7320e+00 -1.3254e-01 -9.2257e-03 -7.2026e-01 -7.2975e-01 +1.2155e+00 +1.8339e-01 -5.4834e-01 +1.4199e+00
172126 +6.278880874e-01 +6.278880874e-01 -1.019221119e+02 -1.019221119e+02 +1.4751e-01 -1.7320e+00 -1.2746e-01 -9.2257e-03 -7.2071e-01 -7.2975e-01 +1.2155e+00 +1.8339e-01 -5.4601e-01 +1.4197e+00
