gen	min     	avg     	max     	std        
0  	24.2632 	573.141 	1030.95 	240.081    
1  	-79.8866	137.917 	305.262 	86.6885    
2  	-179.791	-14.34  	61.6032 	49.041     
3  	-278.203	-110.971	-47.8354	40.1937    
4  	-290.659	-181.446	-132.906	32.5099    
5  	-324.131	-233.517	-196.042	26.0414    
6  	-347.632	-273.191	-243.836	19.4534    
7  	-355.068	-299.972	-277.365	18.2407    
8  	-375.735	-328.404	-306.362	14.0308    
9  	-388.935	-349.779	-334.217	10.1177    
10 	-391.816	-366.96 	-353.821	8.60748    
11 	-400.191	-381.048	-371.588	6.46996    
12 	-405.968	-390.265	-382.188	4.49099    
13 	-408.388	-396.143	-390.345	3.78111    
14 	-415.635	-401.135	-396.069	3.60887    
15 	-422.346	-405.986	-400.191	3.92191    
16 	-424.531	-412.07 	-406.395	3.53276    
17 	-427.11 	-416.198	-411.673	2.90086    
18 	-429.209	-420.579	-415.891	3.1896     
19 	-429.875	-425.26 	-422.346	1.53175    
20 	-431.52 	-427.611	-425.778	1.1285     
21 	-433.316	-429.282	-427.8  	0.961075   
22 	-434.707	-430.763	-429.263	1.03477    
23 	-437.563	-432.201	-430.674	1.08933    
24 	-438.115	-433.9  	-432.005	1.35083    
25 	-439.292	-436.005	-433.882	1.34565    
26 	-440.13 	-437.823	-436.612	0.659194   
27 	-440.893	-438.838	-438.074	0.515712   
28 	-441.569	-439.6  	-438.907	0.459061   
29 	-442.483	-440.277	-439.61 	0.438378   
30 	-443.706	-440.936	-440.19 	0.57763    
31 	-444.583	-441.803	-440.879	0.664262   
32 	-447.303	-442.711	-441.638	0.775754   
33 	-447.437	-443.83 	-442.501	1.03943    
34 	-448.018	-445.279	-443.576	1.17271    
35 	-449.304	-447.108	-445.841	0.530134   
36 	-451.507	-447.701	-447.303	0.517295   
37 	-452.022	-448.48 	-447.507	0.866182   
38 	-452.451	-449.717	-448.35 	0.886709   
39 	-452.526	-450.989	-449.877	0.670207   
40 	-453.471	-451.893	-451.358	0.366534   
41 	-453.665	-452.431	-452.027	0.252273   
42 	-453.899	-452.848	-452.451	0.426473   
43 	-454.528	-453.471	-452.68 	0.279219   
44 	-454.757	-453.794	-453.598	0.179841   
45 	-454.952	-454.19 	-453.806	0.322769   
46 	-455.004	-454.703	-454.451	0.12539    
47 	-455.036	-454.88 	-454.767	0.061105   
48 	-455.106	-454.967	-454.897	0.0407702  
49 	-455.133	-455.025	-454.978	0.0285431  
50 	-455.158	-455.074	-455.035	0.0243549  
51 	-455.441	-455.115	-455.083	0.0206417  
52 	-455.5  	-455.149	-455.119	0.0476148  
53 	-455.582	-455.257	-455.144	0.131345   
54 	-455.6  	-455.476	-455.374	0.0464862  
55 	-455.804	-455.545	-455.492	0.0310997  
56 	-455.804	-455.584	-455.551	0.0208982  
57 	-456.619	-455.618	-455.587	0.0589466  
58 	-456.631	-455.728	-455.611	0.178577   
59 	-456.635	-456.13 	-455.785	0.310134   
60 	-457.603	-456.582	-456.388	0.0750932  
61 	-457.603	-456.656	-456.618	0.145646   
62 	-457.631	-456.971	-456.632	0.407236   
63 	-457.645	-457.594	-457.484	0.0259221  
