% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.918118012e+04 +8.918118012e+04 +8.930501012e+04 +8.930501012e+04 -3.8151e+00 +1.6819e+00 +1.4770e+00 +3.6142e+00 -1.1705e-01 -2.5979e+00 -4.5745e+00 -9.2908e-01 -3.2703e+00 +1.7806e+00
2 +5.474796970e+04 +5.474796970e+04 +5.487179970e+04 +5.487179970e+04 +1.8962e+00 -4.1138e-01 -2.4432e-01 +3.8331e-02 +2.6919e+00 -1.6397e+00 +3.2509e+00 -1.5364e+00 -2.9969e+00 -8.0148e-01
18 +2.677945402e+04 +2.677945402e+04 +2.690328402e+04 +2.690328402e+04 -1.2237e+00 +2.1810e+00 +2.3365e+00 -2.8395e+00 -5.6989e-01 -6.5355e-01 -7.6627e-01 +1.5591e+00 -1.3266e+00 +4.3737e+00
41 +1.341039569e+04 +1.341039569e+04 +1.353422569e+04 +1.353422569e+04 +3.6111e-01 -4.8026e-01 -2.3897e+00 -1.3309e+00 +5.3044e-01 -8.8774e-01 -1.9347e+00 -1.9636e+00 +3.0123e+00 +1.2072e+00
665 +4.002415718e+03 +4.002415718e+03 +4.126245718e+03 +4.126245718e+03 -4.4193e+00 -1.1903e+00 +3.2085e+00 -3.2375e+00 -8.4659e-01 -1.7922e+00 -9.8809e-01 +6.6543e-01 -3.0760e+00 -1.0348e+00
1074 +3.971822974e+03 +3.971822974e+03 +4.095652974e+03 +4.095652974e+03 -2.4355e+00 -2.6534e+00 +2.0304e+00 +9.0338e-02 -2.6712e+00 +1.0673e-01 -5.3547e-01 +5.5301e-01 -5.3914e-01 +1.7695e+00
1802 +2.382902811e+03 +2.382902811e+03 +2.506732811e+03 +2.506732811e+03 -1.7022e+00 -1.2853e+00 +1.3919e+00 -1.4783e+00 +9.5341e-01 -2.0030e+00 -9.4899e-02 -1.9374e+00 -1.0943e-01 -1.6217e+00
3376 +1.356888340e+03 +1.356888340e+03 +1.480718340e+03 +1.480718340e+03 -2.6904e+00 -1.2738e+00 +2.2772e+00 -3.5233e+00 +5.5309e-01 -1.7922e+00 +3.7533e-01 +9.3171e-01 -1.7261e+00 -4.7235e-01
4145 +8.708704915e+02 +8.708704915e+02 +9.947004915e+02 +9.947004915e+02 +6.6274e-01 -9.2940e-02 -3.4376e-01 +1.4541e-02 +1.1298e+00 -3.0644e-01 +1.0061e+00 +4.2552e-02 +2.0994e+00 -7.1221e-01
4822 +5.926702208e+02 +5.926702208e+02 +7.165002208e+02 +7.165002208e+02 -1.4740e+00 -2.4528e-01 +2.5722e-01 -9.5480e-01 +2.6763e-01 -1.8694e-02 -2.8273e-01 -8.8041e-01 -5.6495e-01 +3.0132e-01
19237 +2.046793620e+02 +2.046793620e+02 +3.285093620e+02 +3.285093620e+02 +8.1003e-01 -1.0747e+00 +8.3760e-01 -2.8991e-01 +2.6763e-01 -1.8694e-02 -2.8273e-01 -8.8041e-01 +1.0450e+00 -2.6242e-01
