% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.313019071e+05 +3.313019071e+05 +3.314257371e+05 +3.314257371e+05 -3.7076e-01 +4.7640e+00 -4.5100e+00 -1.7684e-01 -4.2675e+00 +4.5341e+00 +2.3497e+00 +3.9448e+00 -2.5745e-01 +3.8678e+00
3 +1.069781739e+05 +1.069781739e+05 +1.071020039e+05 +1.071020039e+05 +4.3736e+00 +4.3920e+00 +5.1171e-01 -8.3124e-01 +4.2732e+00 +1.2166e+00 +2.6674e+00 -8.2027e-02 -2.2946e+00 -2.0901e+00
4 +7.129173132e+04 +7.129173132e+04 +7.141556132e+04 +7.141556132e+04 +4.9906e-01 -2.2977e+00 +5.7014e-01 +3.7152e+00 +1.5338e+00 -2.0828e+00 +1.8819e+00 +2.2375e+00 -4.8985e-01 -3.7120e+00
16 +3.343369599e+04 +3.343369599e+04 +3.355752599e+04 +3.355752599e+04 +1.4892e+00 -5.6846e-01 +1.5763e+00 -3.4566e+00 -1.6827e-01 -1.0135e+00 -2.1980e+00 -3.4073e+00 -2.4035e+00 -1.3546e+00
71 +1.216376156e+04 +1.216376156e+04 +1.228759156e+04 +1.228759156e+04 +3.0084e-02 -2.8057e+00 +1.4212e+00 -1.7084e+00 -4.3667e-02 -1.0268e+00 -5.3472e-01 +2.4080e+00 -2.8863e+00 -1.7755e-01
205 +8.901425151e+03 +8.901425151e+03 +9.025255151e+03 +9.025255151e+03 +2.2112e+00 +1.2761e+00 +4.8942e-01 -9.4792e-01 +1.7240e+00 -3.9333e-01 -2.9983e+00 +1.8514e-01 +2.1940e+00 +6.9266e-01
962 +4.477051197e+03 +4.477051197e+03 +4.600881197e+03 +4.600881197e+03 +4.1631e-01 -1.3725e+00 -8.8325e-01 -6.2020e-01 +3.5714e-02 +2.1790e+00 -1.2764e+00 +8.7506e-01 +2.6460e+00 +2.5201e-01
1922 +3.583779182e+03 +3.583779182e+03 +3.707609182e+03 +3.707609182e+03 +3.3133e+00 +7.6666e-01 -3.5567e-01 +7.5767e-01 +1.5527e+00 -5.6310e-01 +1.0446e+00 -1.1808e+00 +3.8779e-01 -1.8188e-01
2730 +1.958183339e+03 +1.958183339e+03 +2.082013339e+03 +2.082013339e+03 +1.4330e+00 -1.3725e+00 +3.5410e-01 +2.0359e-01 +3.5714e-02 -3.8964e-01 -1.2764e+00 +8.7506e-01 -1.6858e+00 +2.5201e-01
7469 +1.501959427e+03 +1.501959427e+03 +1.625789427e+03 +1.625789427e+03 -1.4118e+00 +4.0388e-01 +1.2529e+00 -2.6223e+00 -1.1311e+00 -5.9846e-01 -7.8123e-01 -1.1514e+00 +3.4658e-01 -1.0242e-01
16100 +9.216733770e+02 +9.216733770e+02 +1.045503377e+03 +1.045503377e+03 +2.8410e-01 -6.1169e-01 +4.5865e-01 -1.8835e+00 -8.3472e-01 +1.3687e-01 -1.9168e+00 -8.9607e-01 +2.8822e-01 +1.2428e+00
28223 +5.994490842e+02 +5.994490842e+02 +7.232790842e+02 +7.232790842e+02 -7.3180e-01 +6.4308e-01 -3.3184e-01 +5.1333e-01 +1.4845e+00 -5.8971e-02 -4.9482e-02 -9.2201e-02 -1.6227e-01 -6.2493e-02
