% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.710353032e+04 +5.710353032e+04 +5.722736032e+04 +5.722736032e+04 +5.4311e-01 +1.3859e+00 +2.5363e+00 +1.9656e+00 +2.2639e+00 +4.4734e+00 +3.1121e+00 -1.2803e+00 +1.4895e+00 -3.1637e+00
9 +3.330279436e+04 +3.330279436e+04 +3.342662436e+04 +3.342662436e+04 -1.2627e+00 -2.2139e-01 +2.0360e+00 +6.1066e-01 -4.2001e-01 +1.2525e+00 +7.4640e-01 -3.2846e+00 +3.0682e-01 -4.3344e+00
46 +2.454743498e+04 +2.454743498e+04 +2.467126498e+04 +2.467126498e+04 +2.4589e+00 -3.0665e+00 +1.5333e+00 +1.7765e+00 -5.9857e-01 -2.3279e+00 +4.1216e-01 -1.2401e+00 +2.1876e-01 -1.4681e+00
330 +1.570284466e+04 +1.570284466e+04 +1.582667466e+04 +1.582667466e+04 -1.9860e+00 -2.2406e+00 +2.3086e+00 -2.0562e+00 +1.4567e+00 -3.6024e+00 -4.1118e+00 -1.3779e+00 -1.8393e+00 +1.8658e+00
509 +8.640367605e+03 +8.640367605e+03 +8.764197605e+03 +8.764197605e+03 -1.2627e+00 -1.7812e+00 +2.0360e+00 -1.0210e+00 -4.2001e-01 -2.7686e-01 +8.9190e-01 -3.2846e+00 +5.8286e-01 -3.0991e-01
711 +3.461629748e+03 +3.461629748e+03 +3.585459748e+03 +3.585459748e+03 +3.1717e-01 -1.6734e+00 +2.3174e+00 +2.0289e+00 -8.8629e-01 +5.4159e-01 -8.1640e-01 -7.0003e-01 +4.7656e-01 -1.1193e+00
2427 +1.660993216e+03 +1.660993216e+03 +1.784823216e+03 +1.784823216e+03 -7.6077e-01 -1.0471e+00 +1.5150e+00 -2.4836e+00 -8.8015e-01 -1.4223e+00 -8.8769e-02 -8.7128e-01 -1.5571e+00 -4.3716e-04
4294 +6.428799511e+02 +6.428799511e+02 +7.667099511e+02 +7.667099511e+02 -6.7758e-01 -1.0471e+00 +7.0298e-01 -2.4836e+00 +6.2756e-01 -1.4223e+00 -8.8769e-02 -6.4846e-01 -5.4802e-01 -4.3716e-04
5102 +5.507105519e+02 +5.507105519e+02 +6.745405519e+02 +6.745405519e+02 -6.7758e-01 -1.0471e+00 +7.0298e-01 -2.3861e+00 +6.2756e-01 -1.4223e+00 -8.8769e-02 -6.4846e-01 -5.4802e-01 -4.3716e-04
35876 +2.949365525e+02 +2.949365525e+02 +4.187665525e+02 +4.187665525e+02 -6.7758e-01 -1.0471e+00 +1.4367e+00 -2.3861e+00 +6.2756e-01 -1.4223e+00 -8.8769e-02 -3.7325e-02 -6.4292e-01 -5.5666e-01
