% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.487759029e+07 +7.487759029e+07 +7.487753535e+07 +7.487753535e+07 -5.1177e-01 +2.4826e+00 +3.2892e+00 -4.7149e+00 -4.6469e+00 -2.2505e+00 +4.6480e+00 +3.3348e+00 +4.8560e-01 -1.7374e-01
3 +1.219594478e+07 +1.219594478e+07 +1.219588984e+07 +1.219588984e+07 -4.7236e+00 +1.1881e+00 -3.3847e-01 -9.3711e-01 +2.6611e+00 +2.9040e+00 +5.9586e-01 -2.6413e+00 -2.1313e+00 -4.4913e+00
7 +5.174020357e+06 +5.174020357e+06 +5.173965417e+06 +5.173965417e+06 -4.6675e+00 +7.7035e-01 +3.1499e+00 +1.9270e+00 +2.4342e+00 -1.3733e+00 -4.8837e+00 +2.1124e+00 +3.9094e-01 -3.1062e+00
11 +3.207064775e+06 +3.207064775e+06 +3.207009835e+06 +3.207009835e+06 -2.7859e+00 -4.4569e+00 +3.1574e+00 -2.4083e+00 +4.8165e+00 +6.9609e-01 -2.2347e+00 -4.0557e+00 -2.2272e+00 +4.2777e+00
15 +2.488469219e+06 +2.488469219e+06 +2.488414279e+06 +2.488414279e+06 -1.6071e+00 +2.1487e+00 +2.3515e+00 -2.7865e+00 +1.6164e+00 +3.8950e+00 -2.6309e+00 +1.0633e-01 +3.4411e+00 -1.8187e+00
18 +8.731862750e+05 +8.731862750e+05 +8.731313350e+05 +8.731313350e+05 +2.5793e+00 -2.2945e+00 +1.2888e+00 +2.6395e+00 +1.4687e+00 +2.6532e+00 -8.5428e-01 +1.8199e+00 -3.2909e+00 +3.8985e+00
125 +3.710244047e+05 +3.710244047e+05 +3.709694647e+05 +3.709694647e+05 -3.3923e+00 -2.1022e+00 +4.6084e+00 +3.4800e+00 -9.6596e-02 +1.6465e+00 -2.1712e+00 -3.5730e+00 -4.8469e+00 +1.3111e+00
221 +1.551060372e+05 +1.551060372e+05 +1.550510972e+05 +1.550510972e+05 -1.7365e+00 -3.8737e-01 -7.3138e-01 -6.9150e-01 +4.6625e+00 +1.3885e+00 -4.7586e+00 -4.2318e+00 +2.7106e+00 -4.4405e-01
921 +6.545861491e+04 +6.545861491e+04 +6.540367491e+04 +6.540367491e+04 -1.7365e+00 -3.8737e-01 -7.3138e-01 +3.9116e-01 +4.6625e+00 +1.3885e+00 -4.7578e+00 -3.4600e+00 +2.7106e+00 -4.4405e-01
1196 +6.251411291e+04 +6.251411291e+04 +6.245917291e+04 +6.245917291e+04 -1.7365e+00 -3.8737e-01 -1.0138e-01 -6.9150e-01 +4.6625e+00 +1.3885e+00 -4.7586e+00 -4.2318e+00 +2.7106e+00 -4.4405e-01
3662 +3.807556468e+04 +3.807556468e+04 +3.802062468e+04 +3.802062468e+04 +1.1796e+00 -2.1233e+00 +1.3877e+00 -4.3645e-01 +2.1414e+00 +4.0253e+00 -2.8937e+00 -2.4247e+00 +1.7158e-01 +2.6857e+00
5375 +2.051858280e+04 +2.051858280e+04 +2.046364280e+04 +2.046364280e+04 +1.1796e+00 -2.0252e+00 +1.6313e+00 -5.9588e-02 +3.4908e+00 +3.4931e+00 -1.6359e+00 -2.4247e+00 +1.7158e-01 +2.5344e+00
7409 +1.518792321e+04 +1.518792321e+04 +1.513298321e+04 +1.513298321e+04 +4.6689e+00 -3.1036e+00 +4.2824e+00 +2.7477e+00 +4.6731e+00 +7.8871e-01 +2.2168e+00 -3.9734e+00 -1.8427e+00 +4.4511e+00
10498 +9.723627633e+03 +9.723627633e+03 +9.668687633e+03 +9.668687633e+03 +4.7192e+00 -3.1053e+00 +4.1284e+00 +2.8793e+00 +4.8484e+00 +9.6016e-01 +2.3378e+00 -3.9734e+00 -1.8667e+00 +4.3383e+00
26983 +6.304036699e+03 +6.304036699e+03 +6.249096699e+03 +6.249096699e+03 +4.6333e+00 -3.1186e+00 +3.8370e+00 +2.4874e+00 +4.9965e+00 +1.2999e+00 +2.2093e+00 -3.9734e+00 -1.9306e+00 +4.4482e+00
252094 +3.980853640e+03 +3.980853640e+03 +3.925913640e+03 +3.925913640e+03 +4.3785e+00 -3.0178e+00 +3.3587e+00 +2.3326e+00 +4.9562e+00 +1.7309e+00 +2.2195e+00 -3.3973e+00 -2.7934e+00 +5.0270e+00
