1,0.5,0.5
2,0.4453917908100927,0.16267807151548686
3,0.6977006949328313,0.46097209515974974
4,0.31786014539651625,0.5075326441864362
5,0.48044041629362355,0.726928340271847
6,0.9749134795115386,0.37407237572607155
7,0.212087839175382,0.41606670210385865
8,0.5217157895691328,0.555081171409455
9,0.5061091910996787,0.39645774276293044
10,0.5561994955801027,0.5703770760055444
11,0.9947563085420833,0.9522671920454956
12,0.6339646424553838,0.5912684249825083
13,0.9847612526370414,0.1822564181478662
14,0.44301612369475357,0.03125170859690829
15,0.9849230499765561,0.13543762291546102
16,0.9839877150534,0.7584527658987085
17,0.9852631935046084,0.3439232243569902
18,0.4365130154239937,0.7466073675086377
19,0.984958991364777,0.46885783790294067
20,0.4272054566229238,0.5150513072468056
21,0.9855695800269569,0.04149264674328734
22,0.6291674635444799,0.2113761341442112
