% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.573562529e+03 +6.573562529e+03 +6.111472529e+03 +6.111472529e+03 +3.2038e+00 -1.0404e+00 +2.7326e+00 +4.2165e+00 -2.5371e+00 +3.8020e+00 -2.9980e+00 -2.6501e+00 +4.4756e+00 +3.6278e+00
2 +1.162905757e+03 +1.162905757e+03 +7.008157570e+02 +7.008157570e+02 +4.3619e+00 +4.6554e+00 -3.8822e+00 -2.4205e+00 -4.0360e-01 -4.8645e+00 +2.8721e+00 -4.0902e+00 +7.0083e-01 -2.3782e+00
3 +4.973159085e+02 +4.973159085e+02 +3.522590848e+01 +3.522590848e+01 +7.3016e-01 +4.9272e+00 +2.2285e+00 -3.8898e+00 -2.4958e+00 -2.4748e+00 +1.8105e+00 -1.0751e+00 -1.3399e+00 +2.1022e+00
10 +3.550997634e+02 +3.550997634e+02 -1.069902366e+02 -1.069902366e+02 +9.5839e-01 +2.9067e+00 +1.2267e+00 -1.2026e+00 -8.0979e-01 +1.5115e+00 +5.7543e-01 +1.6445e+00 -2.4277e+00 -2.3298e+00
612 +2.145945691e+02 +2.145945691e+02 -2.474954309e+02 -2.474954309e+02 -2.0068e+00 -2.1635e+00 -1.7432e+00 +9.8869e-01 +1.8210e+00 -9.6298e-01 +8.9977e-01 +1.5346e+00 +1.7883e+00 +1.2237e+00
1258 +1.393036815e+02 +1.393036815e+02 -3.227863185e+02 -3.227863185e+02 -3.1041e+00 +2.2094e+00 +2.1210e+00 -1.8678e+00 +1.8339e+00 +2.0729e+00 +1.2917e+00 +1.5800e+00 +7.5194e-01 +1.0431e+00
2482 +9.993613497e+01 +9.993613497e+01 -3.621538650e+02 -3.621538650e+02 -8.4876e-01 +1.4235e+00 +1.4325e+00 +9.8869e-01 +2.2667e+00 +1.6802e+00 +8.5635e-01 +2.1283e+00 +5.5137e-01 +1.1997e+00
3725 +5.755796306e+01 +5.755796306e+01 -4.045320369e+02 -4.045320369e+02 +1.3002e+00 +2.9993e+00 -2.6626e-01 +6.1549e-01 +1.6711e+00 +1.7260e+00 +2.0919e+00 +2.2023e+00 +1.8795e+00 +2.1614e-01
4251 +3.628334588e+01 +3.628334588e+01 -4.258066541e+02 -4.258066541e+02 +2.4500e+00 +2.3248e+00 +2.0799e+00 +1.4302e+00 +1.6743e+00 +3.1436e+00 +2.0434e+00 +2.1420e+00 +1.7584e+00 +3.5358e-01
6620 +1.779677153e+01 +1.779677153e+01 -4.442932285e+02 -4.442932285e+02 +1.2875e+00 +2.3215e+00 +1.3070e+00 +1.4312e+00 +2.2490e+00 +1.6566e+00 +2.0382e+00 +2.1835e+00 +1.7605e+00 +7.0750e-02
