% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.854993261e+01 +2.854993261e+01 +1.160993261e+01 +1.160993261e+01 +1.9381e+00 +4.1008e+00 +1.1396e+00 -1.8093e+00 -4.1327e+00 +1.2537e+00 +4.8098e+00 -3.5933e+00 +2.7491e-02 -4.8280e+00
18 +1.591906852e+01 +1.591906852e+01 -1.020931476e+00 -1.020931476e+00 +2.6709e+00 -2.3986e-01 -2.3627e+00 +1.0488e+00 +3.4294e+00 -3.2475e+00 +2.8051e+00 +1.4807e+00 -3.7599e+00 -3.7179e+00
43 +1.459038001e+01 +1.459038001e+01 -2.349619993e+00 -2.349619993e+00 +4.7605e+00 +2.2132e+00 +4.5589e+00 +2.6303e+00 +3.0621e+00 -3.2437e+00 +1.0477e+00 -6.8453e-01 -2.4329e+00 -2.1720e+00
452 +8.472235740e+00 +8.472235740e+00 -8.467764260e+00 -8.467764260e+00 +3.5546e+00 +2.9424e+00 -3.2599e+00 +2.3866e+00 +1.1347e+00 -2.3713e+00 +1.6623e+00 -4.5317e+00 +3.9433e-02 +5.1623e-01
600 +6.095055011e+00 +6.095055011e+00 -1.084494499e+01 -1.084494499e+01 +4.2766e+00 +4.6508e+00 -2.9724e+00 +1.9462e+00 +8.8795e-01 -1.5620e+00 +3.8309e+00 -3.6603e+00 +2.8128e+00 -2.7898e+00
1776 +3.326161855e+00 +3.326161855e+00 -1.361383815e+01 -1.361383815e+01 +3.2386e+00 +4.6508e+00 -2.9724e+00 +1.9462e+00 +8.8795e-01 -2.2743e+00 +3.8309e+00 -3.6603e+00 -6.6579e-01 -1.9966e+00
4819 +2.467880675e+00 +2.467880675e+00 -1.447211933e+01 -1.447211933e+01 +2.9198e+00 +2.7002e+00 -1.2606e+00 +2.3347e+00 +2.4155e+00 -2.4321e+00 +4.2486e+00 -3.5366e+00 +5.3253e-01 -2.8670e+00
6923 +1.517947306e+00 +1.517947306e+00 -1.542205269e+01 -1.542205269e+01 +3.1842e+00 +1.8900e+00 -3.4859e-01 +2.1642e+00 +1.0233e+00 -1.3343e+00 +3.9260e+00 -1.0662e+00 -6.5698e-01 -2.3144e+00
10354 +8.166903468e-01 +8.166903468e-01 -1.612330965e+01 -1.612330965e+01 +3.3633e+00 +2.3278e+00 -2.1922e+00 +1.5693e+00 +1.4467e+00 -2.2448e+00 +3.7146e+00 -2.6702e+00 -6.6772e-01 -1.8544e+00
12892 +5.604344429e-01 +5.604344429e-01 -1.637956556e+01 -1.637956556e+01 +3.5187e+00 +2.3897e+00 -1.3927e+00 +1.2854e+00 +1.4337e+00 -1.8436e+00 +3.5609e+00 -2.4839e+00 -6.4025e-01 -2.3743e+00
